id,placetype,country,language,extlang,script,region,variant,extension,privateuse,name,lastmodified
1360089143,locality,SL,eng,,,,,,x_preferred,Dasalaam,1537700448
1326947989,locality,SL,eng,,,,,,x_preferred,Mangadu-Kissitown,1537700550
1326947993,locality,SL,eng,,,,,,x_preferred,Pandobu,1537700502
1326948013,locality,SL,eng,,,,,,x_preferred,Bawadu,1537700690
1326948063,locality,SL,eng,,,,,,x_preferred,Koleya,1537700614
1343472661,locality,SL,eng,,,,,,x_preferred,Kumbwema,1537700714
1343472667,locality,SL,eng,,,,,,x_preferred,Kondima,1537700794
1343472953,locality,SL,eng,,,,,,x_preferred,Krigbema,1537700701
1343472989,locality,SL,eng,,,,,,x_preferred,Giehun,1537700641
1343473005,locality,SL,eng,,,,,,x_preferred,Njala,1537700509
1343473033,locality,SL,eng,,,,,,x_preferred,Gerehun,1537700642
1343473037,locality,SL,eng,,,,,,x_preferred,Samakonekor,1537700485
1360092389,locality,SL,eng,,,,,,x_preferred,Nyalahun,1537700747
1360092391,locality,SL,eng,,,,,,x_preferred,Jahandama,1537700447
1360092399,locality,SL,eng,,,,,,x_preferred,Gogbebu,1537700634
1360092409,locality,SL,eng,,,,,,x_preferred,Tama,1537700787
1360092441,locality,SL,eng,,,,,,x_preferred,Semabu,1537700745
1360092467,locality,SL,eng,,,,,,x_preferred,Bandajuma,1537700780
1360092495,locality,SL,eng,,,,,,x_preferred,Gbaloh,1537700702
1360092509,locality,SL,eng,,,,,,x_preferred,Njabaama,1537700848
1360092535,locality,SL,eng,,,,,,x_preferred,Shuen,1537700476
1360092543,locality,SL,eng,,,,,,x_preferred,Molaga,1537700521
1360092545,locality,SL,eng,,,,,,x_preferred,Gangama,1537700833
1360092551,locality,SL,eng,,,,,,x_preferred,Baoma,1537700694
1360092597,locality,SL,eng,,,,,,x_preferred,Walihun,1537700752
1360092621,locality,SL,eng,,,,,,x_preferred,Seima,1537700716
1360092637,locality,SL,eng,,,,,,x_preferred,Sumtoke,1537700473
1360092697,locality,SL,eng,,,,,,x_preferred,Tokpombu,1537700776
1343476391,locality,SL,eng,,,,,,x_preferred,Tolobu,1537700762
1343476419,locality,SL,eng,,,,,,x_preferred,Komende,1537700601
1343476445,locality,SL,eng,,,,,,x_preferred,Sengisengi,1537700477
1343476447,locality,SL,eng,,,,,,x_preferred,Tormandu,1537700908
1343476501,locality,SL,eng,,,,,,x_preferred,Wussonga,1537700820
1343476509,locality,SL,eng,,,,,,x_preferred,Ngulubu,1537700634
1343476537,locality,SL,eng,,,,,,x_preferred,Jaluahun,1537700629
1343476547,locality,SL,eng,,,,,,x_preferred,Kpama,1537700592
1343476569,locality,SL,eng,,,,,,x_preferred,Jokibu,1537700626
1343476637,locality,SL,eng,,,,,,x_preferred,Kongo,1537700829
1343476641,locality,SL,eng,,,,,,x_preferred,Jagbema,1537700631
1360093623,locality,SL,eng,,,,,,x_preferred,Musaia,1537700513
1360093667,locality,SL,eng,,,,,,x_preferred,Magbakre,1537700569
1360093683,locality,SL,eng,,,,,,x_preferred,Mayobi,1537700530
1360093687,locality,SL,eng,,,,,,x_preferred,Kukuna,1537700589
1360093697,locality,SL,eng,,,,,,x_preferred,Ta-iri,1537700801
1360093723,locality,SL,eng,,,,,,x_preferred,Magbosunko,1537700877
1360093763,locality,SL,eng,,,,,,x_preferred,Gbane,1537700651
1360093769,locality,SL,eng,,,,,,x_preferred,Makondo,1537700943
1360093785,locality,SL,eng,,,,,,x_preferred,Bandasirima,1537700741
1360093793,locality,SL,eng,,,,,,x_preferred,Bantumi,1537700808
1360093805,locality,SL,eng,,,,,,x_preferred,Diabama,1537700930
1360093823,locality,SL,eng,,,,,,x_preferred,Magbeti,1537700568
1360093825,locality,SL,eng,,,,,,x_preferred,Rosint,1537700489
1360093829,locality,SL,eng,,,,,,x_preferred,Masasi,1537700766
1360093845,locality,SL,eng,,,,,,x_preferred,Rokon,1537700949
1360093863,locality,SL,eng,,,,,,x_preferred,Mabana,1537700812
1360093865,locality,SL,eng,,,,,,x_preferred,Rogban,1537700923
1360093889,locality,SL,eng,,,,,,x_preferred,Alfaia,1537700728
1360093909,locality,SL,eng,,,,,,x_preferred,Mayata,1537700531
1360093919,locality,SL,eng,,,,,,x_preferred,Rogberi,1537700895
1360093931,locality,SL,eng,,,,,,x_preferred,Maputa,1537700737
1360093943,locality,SL,eng,,,,,,x_preferred,Makarangba,1537700769
1360093967,locality,SL,eng,,,,,,x_preferred,Laminaia,1537700582
1360093999,locality,SL,eng,,,,,,x_preferred,Bendia,1537700802
1360094019,locality,SL,eng,,,,,,x_preferred,Kamankala,1537700618
1360094027,locality,SL,eng,,,,,,x_preferred,Masadukuro,1537700543
1360094029,locality,SL,eng,,,,,,x_preferred,Magbesi,1537700918
1360094595,locality,SL,eng,,,,,,x_preferred,Baoma,1537700695
1360094599,locality,SL,eng,,,,,,x_preferred,Motehun,1537700516
1360094603,locality,SL,eng,,,,,,x_preferred,Konehun,1537700599
1360094633,locality,SL,eng,,,,,,x_preferred,Damayulahun,1537700871
1360094689,locality,SL,eng,,,,,,x_preferred,Yaradu,1537700446
1360096499,locality,SL,eng,,,,,,x_preferred,Konia,1537700598
1360096519,locality,SL,eng,,,,,,x_preferred,Baiama,1537700704
1360096529,locality,SL,eng,,,,,,x_preferred,Sanaia,1537700827
1360096537,locality,SL,eng,,,,,,x_preferred,Bandajuma,1537700698
1360096545,locality,SL,eng,,,,,,x_preferred,Mokebi,1537700839
1360096661,locality,SL,eng,,,,,,x_preferred,Koadima,1537700604
1360096703,locality,SL,eng,,,,,,x_preferred,Mangoni,1537700550
1360096709,locality,SL,eng,,,,,,x_preferred,Biwil,1537700728
1360096717,locality,SL,eng,,,,,,x_preferred,Mongla,1537700749
1360096759,locality,SL,eng,,,,,,x_preferred,Mano,1537700547
1360096761,locality,SL,eng,,,,,,x_preferred,Kondebotihun,1537700762
1360096779,locality,SL,eng,,,,,,x_preferred,Mogbate,1537700729
1360096835,locality,SL,eng,,,,,,x_preferred,Mojoka,1537700524
1360096855,locality,SL,eng,,,,,,x_preferred,Taninahun,1537700467
1360096867,locality,SL,eng,,,,,,x_preferred,Vaama,1537700833
1360097823,locality,SL,eng,,,,,,x_preferred,Makonkoma,1537700709
1360097873,locality,SL,eng,,,,,,x_preferred,Yenkisa,1537700443
1360097881,locality,SL,eng,,,,,,x_preferred,Barimbi,1537700692
1360097885,locality,SL,eng,,,,,,x_preferred,Makumba,1537700557
1360097889,locality,SL,eng,,,,,,x_preferred,Mawur,1537700884
1360097949,locality,SL,eng,,,,,,x_preferred,Mabendu,1537700887
1360097989,locality,SL,eng,,,,,,x_preferred,Masanasi,1537700542
1360097993,locality,SL,eng,,,,,,x_preferred,Matamu,1537700886
1360098003,locality,SL,eng,,,,,,x_preferred,Makenti,1537700561
1360098007,locality,SL,eng,,,,,,x_preferred,Kagberi,1537700622
1360098033,locality,SL,eng,,,,,,x_preferred,Boalakarafaia,1537700683
1360098087,locality,SL,eng,,,,,,x_preferred,Kupr,1537700899
1360098127,locality,SL,eng,,,,,,x_preferred,Furawa,1537700891
1360098139,locality,SL,eng,,,,,,x_preferred,Mansiraia,1537700546
1360098143,locality,SL,eng,,,,,,x_preferred,Mafure,1537700570
1360098163,locality,SL,eng,,,,,,x_preferred,Mayende,1537700936
1360099041,locality,SL,eng,,,,,,x_preferred,Sarlu,1537700486
1360099105,locality,SL,eng,,,,,,x_preferred,Njagbeme,1537700792
1360099113,locality,SL,eng,,,,,,x_preferred,Fonima,1537700660
1360099137,locality,SL,eng,,,,,,x_preferred,Taworo,1537700465
1360099151,locality,SL,eng,,,,,,x_preferred,Wordu,1537700911
1360099205,locality,SL,eng,,,,,,x_preferred,Kangama,1537700796
1360099245,locality,SL,eng,,,,,,x_preferred,Yabaima,1537700449
1360099289,locality,SL,eng,,,,,,x_preferred,Fimbaia,1537700661
1360099355,locality,SL,eng,,,,,,x_preferred,Petema,1537700498
1360102661,locality,SL,eng,,,,,,x_preferred,Baoma,1537700694
1360102677,locality,SL,eng,,,,,,x_preferred,Darma,1537700793
1360102697,locality,SL,eng,,,,,,x_preferred,Senehun,1537700479
1360102757,locality,SL,eng,,,,,,x_preferred,Gorahun,1537700636
1360102789,locality,SL,eng,,,,,,x_preferred,Tinehun,1537700462
1360102839,locality,SL,eng,,,,,,x_preferred,Siama,1537700476
1327031545,locality,SL,eng,,,,,,x_preferred,Mosanti,1537700517
1327031579,locality,SL,eng,,,,,,x_preferred,Vaama,1537700723
1327031593,locality,SL,eng,,,,,,x_preferred,Koma,1537700602
1327031609,locality,SL,eng,,,,,,x_preferred,Blama,1537700684
1327031657,locality,SL,eng,,,,,,x_preferred,Mobum,1537700860
1327031661,locality,SL,eng,,,,,,x_preferred,Tokpombu,1537700740
1327031681,locality,SL,eng,,,,,,x_preferred,Manahun,1537700842
1327031683,locality,SL,eng,,,,,,x_preferred,Mobeni,1537700845
1327031711,locality,SL,eng,,,,,,x_preferred,Fakai,1537700844
1327031717,locality,SL,eng,,,,,,x_preferred,Bisao,1537700685
1327031737,locality,SL,eng,,,,,,x_preferred,Geseihun,1537700642
1327031747,locality,SL,eng,,,,,,x_preferred,Mokoyo,1537700853
1327031761,locality,SL,eng,,,,,,x_preferred,Mayimbima,1537700784
1327031789,locality,SL,eng,,,,,,x_preferred,Pujehun,1537700494
1327031895,locality,SL,eng,,,,,,x_preferred,Gombu,1537700637
1327032887,locality,SL,eng,,,,,,x_preferred,Magbenkere,1537700766
1327032897,locality,SL,eng,,,,,,x_preferred,Tambaia,1537700468
1327032903,locality,SL,eng,,,,,,x_preferred,Laminaia,1537700950
1327032921,locality,SL,eng,,,,,,x_preferred,Makapr,1537700882
1327032925,locality,SL,eng,,,,,,x_preferred,Rosar,1537700490
1327032937,locality,SL,eng,,,,,,x_preferred,Makai-ite,1537700942
1327032939,locality,SL,eng,,,,,,x_preferred,Makrombo,1537700557
1327032959,locality,SL,eng,,,,,,x_preferred,Marianka,1537700915
1327032973,locality,SL,eng,,,,,,x_preferred,Matinka,1537700937
1327033031,locality,SL,eng,,,,,,x_preferred,Moria,1537700518
1327033051,locality,SL,eng,,,,,,x_preferred,Bamboria,1537700700
1327033061,locality,SL,eng,,,,,,x_preferred,Mang-ata,1537700810
1327033063,locality,SL,eng,,,,,,x_preferred,Melidara,1537700803
1327033079,locality,SL,eng,,,,,,x_preferred,Nonkoba,1537700507
1327033101,locality,SL,eng,,,,,,x_preferred,Maboka,1537700890
1327033121,locality,SL,eng,,,,,,x_preferred,Balo,1537700874
1327033123,locality,SL,eng,,,,,,x_preferred,Kirima,1537700903
1327033145,locality,SL,eng,,,,,,x_preferred,Roten,1537700875
1327033167,locality,SL,eng,,,,,,x_preferred,Makombi,1537700559
1327033177,locality,SL,eng,,,,,,x_preferred,Masoko,1537700935
1327033195,locality,SL,eng,,,,,,x_preferred,Madogbo,1537700572
1327033201,locality,SL,eng,,,,,,x_preferred,Nine Miles,1537700509
1327033221,locality,SL,eng,,,,,,x_preferred,Maworoko,1537700894
1327033237,locality,SL,eng,,,,,,x_preferred,Duago,1537700667
1327033245,locality,SL,eng,,,,,,x_preferred,Kasasi,1537700768
1327033257,locality,SL,eng,,,,,,x_preferred,Farataw,1537700663
1327033271,locality,SL,eng,,,,,,x_preferred,Tonkoya,1537700712
1327033883,locality,SL,eng,,,,,,x_preferred,Wunde,1537700450
1327033885,locality,SL,eng,,,,,,x_preferred,Lemoilo,1537700817
1327033915,locality,SL,eng,,,,,,x_preferred,Damando,1537700672
1327033975,locality,SL,eng,,,,,,x_preferred,Farma,1537700908
1327034051,locality,SL,eng,,,,,,x_preferred,Nongowa,1537700507
1327034057,locality,SL,eng,,,,,,x_preferred,Giema,1537700640
1327034085,locality,SL,eng,,,,,,x_preferred,Bandasuma,1537700697
1327034099,locality,SL,eng,,,,,,x_preferred,Giewahun,1537700640
1327034113,locality,SL,eng,,,,,,x_preferred,Bongibo,1537700680
1327034119,locality,SL,eng,,,,,,x_preferred,Folodu,1537700817
1343561601,locality,SL,eng,,,,,,x_preferred,Ma-baola,1537700576
1327037331,locality,SL,eng,,,,,,x_preferred,Bangema,1537700846
1327037417,locality,SL,eng,,,,,,x_preferred,Gewojahun,1537700785
1327037421,locality,SL,eng,,,,,,x_preferred,Yabaima,1537700856
1327037429,locality,SL,eng,,,,,,x_preferred,Walbai,1537700454
1327037471,locality,SL,eng,,,,,,x_preferred,Bonjeima,1537700503
1327037493,locality,SL,eng,,,,,,x_preferred,Mopote,1537700841
1327037497,locality,SL,eng,,,,,,x_preferred,Gbatiyema,1537700854
1327037539,locality,SL,eng,,,,,,x_preferred,Tokpombu,1537700747
1327037559,locality,SL,eng,,,,,,x_preferred,Blama,1537700684
1327037577,locality,SL,eng,,,,,,x_preferred,Periwahun,1537700831
1327037587,locality,SL,eng,,,,,,x_preferred,Ndowayhun,1537700758
1327037595,locality,SL,eng,,,,,,x_preferred,Mani,1537700733
1327037605,locality,SL,eng,,,,,,x_preferred,Giehun,1537700752
1327037633,locality,SL,eng,,,,,,x_preferred,Kpawama,1537700753
1327037649,locality,SL,eng,,,,,,x_preferred,Periwahun,1537700731
1327037653,locality,SL,eng,,,,,,x_preferred,Mogbande,1537700851
1327037655,locality,SL,eng,,,,,,x_preferred,Taninahun,1537700734
1327037677,locality,SL,eng,,,,,,x_preferred,Dukor,1537700832
1343562025,locality,SL,eng,,,,,,x_preferred,Koker Town,1537700707
1343562083,locality,SL,eng,,,,,,x_preferred,Bagbamma,1537700708
1343562757,locality,SL,eng,,,,,,x_preferred,Tongbai,1537700459
1343562761,locality,SL,eng,,,,,,x_preferred,Baba,1537700828
1343562765,locality,SL,eng,,,,,,x_preferred,Gandorhun,1537700655
1343562805,locality,SL,eng,,,,,,x_preferred,Gomahun,1537700637
1343562809,locality,SL,eng,,,,,,x_preferred,Tolobu,1537700719
1343562847,locality,SL,eng,,,,,,x_preferred,Yangahun,1537700447
1343562869,locality,SL,eng,,,,,,x_preferred,Mai,1537700736
1343562881,locality,SL,eng,,,,,,x_preferred,Tungie,1537700780
1343562893,locality,SL,eng,,,,,,x_preferred,Sahun,1537700733
1327038641,locality,SL,eng,,,,,,x_preferred,Maseka,1537700949
1327038657,locality,SL,eng,,,,,,x_preferred,Mabankara,1537700576
1327038677,locality,SL,eng,,,,,,x_preferred,Makunkabai,1537700938
1343562979,locality,SL,eng,,,,,,x_preferred,Sama,1537700736
1327038713,locality,SL,eng,,,,,,x_preferred,Kurankoya,1537700710
1343562991,locality,SL,eng,,,,,,x_preferred,Kpowabu,1537700678
1327038735,locality,SL,eng,,,,,,x_preferred,Makao,1537700925
1327038781,locality,SL,eng,,,,,,x_preferred,Rolip,1537700816
1343563067,locality,SL,eng,,,,,,x_preferred,Danda,1537700718
1327038791,locality,SL,eng,,,,,,x_preferred,Magboko,1537700568
1343563071,locality,SL,eng,,,,,,x_preferred,Nengbema,1537700840
1327038797,locality,SL,eng,,,,,,x_preferred,Yanfurandor,1537700729
1343563079,locality,SL,eng,,,,,,x_preferred,Moya,1537700515
1343563087,locality,SL,eng,,,,,,x_preferred,Baomahun,1537700753
1327038839,locality,SL,eng,,,,,,x_preferred,Matumbu,1537700533
1327038853,locality,SL,eng,,,,,,x_preferred,Matadi,1537700537
1327038893,locality,SL,eng,,,,,,x_preferred,Heremakono,1537700730
1327038923,locality,SL,eng,,,,,,x_preferred,Damba,1537700803
1327038929,locality,SL,eng,,,,,,x_preferred,Mameti,1537700815
1327038955,locality,SL,eng,,,,,,x_preferred,Mankere,1537700878
1327038989,locality,SL,eng,,,,,,x_preferred,Roten,1537700489
1327039635,locality,SL,eng,,,,,,x_preferred,Manjama,1537700549
1343564031,locality,SL,eng,,,,,,x_preferred,Madigba,1537700764
1343564045,locality,SL,eng,,,,,,x_preferred,Baremakha,1537700692
1343564079,locality,SL,eng,,,,,,x_preferred,Masutan,1537700809
1343564135,locality,SL,eng,,,,,,x_preferred,Bali,1537700702
1343564185,locality,SL,eng,,,,,,x_preferred,Fankaia,1537700663
1343564191,locality,SL,eng,,,,,,x_preferred,Bombe,1537700915
1343564211,locality,SL,eng,,,,,,x_preferred,Lakhata,1537700727
1343564311,locality,SL,eng,,,,,,x_preferred,Heremakono,1537700804
1343564351,locality,SL,eng,,,,,,x_preferred,Yemere,1537700444
1343564367,locality,SL,eng,,,,,,x_preferred,Masan,1537700916
1343564371,locality,SL,eng,,,,,,x_preferred,Bunkan,1537700916
1343564419,locality,SL,eng,,,,,,x_preferred,Kambaya,1537700616
1343565231,locality,SL,eng,,,,,,x_preferred,Goma,1537700638
1343565319,locality,SL,eng,,,,,,x_preferred,Baladu,1537700693
1343565329,locality,SL,eng,,,,,,x_preferred,Gbongboma,1537700645
1327041457,locality,SL,eng,,,,,,x_preferred,Negbema,1537700720
1327041473,locality,SL,eng,,,,,,x_preferred,Kongo,1537700783
1327041479,locality,SL,eng,,,,,,x_preferred,Konta,1537700715
1327041505,locality,SL,eng,,,,,,x_preferred,Kenema,1537700847
1327041547,locality,SL,eng,,,,,,x_preferred,Manihun,1537700854
1327041555,locality,SL,eng,,,,,,x_preferred,Mopetu,1537700780
1327041595,locality,SL,eng,,,,,,x_preferred,Foya,1537700659
1327041613,locality,SL,eng,,,,,,x_preferred,Kangahun,1537700794
1327041667,locality,SL,eng,,,,,,x_preferred,Nyandehun,1537700779
1327041671,locality,SL,eng,,,,,,x_preferred,Faabu,1537700858
1327041701,locality,SL,eng,,,,,,x_preferred,Sahun,1537700736
1327041793,locality,SL,eng,,,,,,x_preferred,Tanful,1537700468
1327041809,locality,SL,eng,,,,,,x_preferred,Shengama,1537700719
1327041825,locality,SL,eng,,,,,,x_preferred,Tongima,1537700755
1327041845,locality,SL,eng,,,,,,x_preferred,Yelbana,1537700735
1327042771,locality,SL,eng,,,,,,x_preferred,Kegbema,1537700607
1327042807,locality,SL,eng,,,,,,x_preferred,Masis,1537700813
1327042833,locality,SL,eng,,,,,,x_preferred,Bubunyakhaia,1537700802
1327042837,locality,SL,eng,,,,,,x_preferred,Kasansan,1537700803
1327042869,locality,SL,eng,,,,,,x_preferred,Bekeum,1537700937
1327042885,locality,SL,eng,,,,,,x_preferred,Suria,1537700470
1327042905,locality,SL,eng,,,,,,x_preferred,Maninki,1537700549
1327042913,locality,SL,eng,,,,,,x_preferred,Makapr,1537700948
1327042925,locality,SL,eng,,,,,,x_preferred,Kantaia,1537700711
1327042945,locality,SL,eng,,,,,,x_preferred,Mabari,1537700936
1327042979,locality,SL,eng,,,,,,x_preferred,Mawor,1537700532
1327043003,locality,SL,eng,,,,,,x_preferred,Karina,1537700611
1327043021,locality,SL,eng,,,,,,x_preferred,Foindu,1537700737
1327043033,locality,SL,eng,,,,,,x_preferred,Kamaro,1537700618
1327043037,locality,SL,eng,,,,,,x_preferred,Malansar,1537700881
1327043047,locality,SL,eng,,,,,,x_preferred,Magbai,1537700882
1327043051,locality,SL,eng,,,,,,x_preferred,Yankalol,1537700446
1327043067,locality,SL,eng,,,,,,x_preferred,Mabuya,1537700893
1327043081,locality,SL,eng,,,,,,x_preferred,Roten,1537700745
1327043101,locality,SL,eng,,,,,,x_preferred,Sereadu,1537700477
1327043113,locality,SL,eng,,,,,,x_preferred,Magbanku,1537700709
1327043129,locality,SL,eng,,,,,,x_preferred,Petifu,1537700497
1327043137,locality,SL,eng,,,,,,x_preferred,Mayawlaw,1537700531
1327043141,locality,SL,eng,,,,,,x_preferred,Yaya,1537700800
1327043165,locality,SL,eng,,,,,,x_preferred,Kayasi,1537700608
1327043201,locality,SL,eng,,,,,,x_preferred,Mafengbe,1537700886
1327043203,locality,SL,eng,,,,,,x_preferred,Wuyawa,1537700769
1343567377,locality,SL,eng,,,,,,x_preferred,Luseni,1537700578
1343567435,locality,SL,eng,,,,,,x_preferred,Jibima,1537700707
1360185073,locality,SL,eng,,,,,,x_preferred,Bangawilli,1537700697
1327043837,locality,SL,eng,,,,,,x_preferred,Jagwama,1537700863
1327044043,locality,SL,eng,,,,,,x_preferred,Jago,1537700630
1327044095,locality,SL,eng,,,,,,x_preferred,Dombadu,1537700668
1327044103,locality,SL,eng,,,,,,x_preferred,Sahun,1537700487
1327044129,locality,SL,eng,,,,,,x_preferred,Tolo,1537700460
1327044155,locality,SL,eng,,,,,,x_preferred,Sabeko,1537700790
1327044171,locality,SL,eng,,,,,,x_preferred,Tamboya,1537700468
1327044201,locality,SL,eng,,,,,,x_preferred,Gandorhun,1537700654
1327044225,locality,SL,eng,,,,,,x_preferred,Mandoworo,1537700798
1327044263,locality,SL,eng,,,,,,x_preferred,Njama,1537700818
1327044275,locality,SL,eng,,,,,,x_preferred,Tikonko,1537700463
1327044287,locality,SL,eng,,,,,,x_preferred,Matoma,1537700863
1327044331,locality,SL,eng,,,,,,x_preferred,Woida,1537700919
1327044343,locality,SL,eng,,,,,,x_preferred,Jabama,1537700631
1327044421,locality,SL,eng,,,,,,x_preferred,Konyoamadu,1537700818
1343568507,locality,SL,eng,,,,,,x_preferred,Gbange,1537700450
1343568515,locality,SL,eng,,,,,,x_preferred,Faima,1537700665
1343568527,locality,SL,eng,,,,,,x_preferred,Luguema,1537700578
1343568533,locality,SL,eng,,,,,,x_preferred,Benduma,1537700688
1343568553,locality,SL,eng,,,,,,x_preferred,Moyibo,1537700859
1343568571,locality,SL,eng,,,,,,x_preferred,Nyandehun,1537700827
1343568611,locality,SL,eng,,,,,,x_preferred,Bongaima,1537700728
1343568643,locality,SL,eng,,,,,,x_preferred,Gbamusu,1537700652
1343568687,locality,SL,eng,,,,,,x_preferred,Sahun,1537700487
1343568689,locality,SL,eng,,,,,,x_preferred,Jaluahun,1537700629
1343568697,locality,SL,eng,,,,,,x_preferred,Mokpindibo,1537700782
1343568723,locality,SL,eng,,,,,,x_preferred,Manoworo,1537700739
1343568749,locality,SL,eng,,,,,,x_preferred,Tosser,1537700717
1343568809,locality,SL,eng,,,,,,x_preferred,Benduma,1537700853
1343568811,locality,SL,eng,,,,,,x_preferred,Nbowohun,1537700857
1343568851,locality,SL,eng,,,,,,x_preferred,Sembehun,1537700872
1343568863,locality,SL,eng,,,,,,x_preferred,Wobul,1537700788
1343568891,locality,SL,eng,,,,,,x_preferred,Periwahun,1537700500
1360186315,locality,SL,eng,,,,,,x_preferred,Tendehun,1537700464
1360186351,locality,SL,eng,,,,,,x_preferred,Mokebi,1537700859
1360186357,locality,SL,eng,,,,,,x_preferred,Pemdembu,1537700501
1360186367,locality,SL,eng,,,,,,x_preferred,Chamanie,1537700485
1360186399,locality,SL,eng,,,,,,x_preferred,Nyaiagoehun,1537700755
1360186433,locality,SL,eng,,,,,,x_preferred,Gbahan,1537700705
1360186451,locality,SL,eng,,,,,,x_preferred,Mokebe,1537700523
1360186453,locality,SL,eng,,,,,,x_preferred,Kpasambo,1537700780
1360186543,locality,SL,eng,,,,,,x_preferred,Moyambo,1537700858
1360186547,locality,SL,eng,,,,,,x_preferred,Boba,1537700833
1360186557,locality,SL,eng,,,,,,x_preferred,Koni,1537700598
1360186577,locality,SL,eng,,,,,,x_preferred,Mokumba,1537700864
1360186611,locality,SL,eng,,,,,,x_preferred,Kpakuma,1537700592
1360186635,locality,SL,eng,,,,,,x_preferred,Vaama,1537700455
1343569781,locality,SL,eng,,,,,,x_preferred,Gbenke,1537700885
1343569809,locality,SL,eng,,,,,,x_preferred,Makobalol,1537700932
1343569843,locality,SL,eng,,,,,,x_preferred,Rogbom,1537700491
1343569855,locality,SL,eng,,,,,,x_preferred,Mosinmira,1537700770
1343569913,locality,SL,eng,,,,,,x_preferred,Madine,1537700572
1343569921,locality,SL,eng,,,,,,x_preferred,Masailo,1537700882
1343569949,locality,SL,eng,,,,,,x_preferred,Masira,1537700916
1343569951,locality,SL,eng,,,,,,x_preferred,Fome,1537700802
1343569981,locality,SL,eng,,,,,,x_preferred,Konta,1537700903
1343569993,locality,SL,eng,,,,,,x_preferred,Konta,1537700596
1343570019,locality,SL,eng,,,,,,x_preferred,Mayandama,1537700802
1343570029,locality,SL,eng,,,,,,x_preferred,Makolo,1537700745
1343570041,locality,SL,eng,,,,,,x_preferred,Makoi,1537700560
1343570055,locality,SL,eng,,,,,,x_preferred,Samaia,1537700872
1343570059,locality,SL,eng,,,,,,x_preferred,Matotoka,1537700534
1343570061,locality,SL,eng,,,,,,x_preferred,Mafuri,1537700806
1343570117,locality,SL,eng,,,,,,x_preferred,Karakana,1537700612
1360187555,locality,SL,eng,,,,,,x_preferred,Sasi,1537700941
1360187587,locality,SL,eng,,,,,,x_preferred,Mamank,1537700946
1360187589,locality,SL,eng,,,,,,x_preferred,Kamange,1537700618
1360187601,locality,SL,eng,,,,,,x_preferred,Konte,1537700945
1360187607,locality,SL,eng,,,,,,x_preferred,Kondeaia,1537700730
1360187653,locality,SL,eng,,,,,,x_preferred,Makaranki,1537700562
1360187659,locality,SL,eng,,,,,,x_preferred,Madina,1537700572
1360187751,locality,SL,eng,,,,,,x_preferred,Mane,1537700550
1360187771,locality,SL,eng,,,,,,x_preferred,Ponka,1537700807
1360187773,locality,SL,eng,,,,,,x_preferred,Kasasi,1537700767
1360187871,locality,SL,eng,,,,,,x_preferred,Mayagba,1537700532
1360187891,locality,SL,eng,,,,,,x_preferred,Kupr,1537700947
1360187907,locality,SL,eng,,,,,,x_preferred,Rosint,1537700815
1360187939,locality,SL,eng,,,,,,x_preferred,Bombo,1537700924
1360187953,locality,SL,eng,,,,,,x_preferred,Mabendu,1537700576
1343570663,locality,SL,eng,,,,,,x_preferred,Bundeye,1537700819
1343570685,locality,SL,eng,,,,,,x_preferred,Pujehun,1537700798
1343570709,locality,SL,eng,,,,,,x_preferred,Keredu,1537700713
1343570727,locality,SL,eng,,,,,,x_preferred,Bambawo,1537700786
1343570765,locality,SL,eng,,,,,,x_preferred,Ndeigoima,1537700837
1343570825,locality,SL,eng,,,,,,x_preferred,Golala,1537700638
1360188607,locality,SL,eng,,,,,,x_preferred,Hunoning,1537700819
1360188687,locality,SL,eng,,,,,,x_preferred,Gorahun,1537700635
1360188697,locality,SL,eng,,,,,,x_preferred,Bandajuma,1537700699
1360188705,locality,SL,eng,,,,,,x_preferred,Jene,1537700628
1360188725,locality,SL,eng,,,,,,x_preferred,Kwedu,1537700914
1327047967,locality,SL,eng,,,,,,x_preferred,Badja,1537700705
1327047991,locality,SL,eng,,,,,,x_preferred,Tulurma,1537700457
1327048001,locality,SL,eng,,,,,,x_preferred,Tindaning,1537700820
1327048449,locality,SL,eng,,,,,,x_preferred,Yelima,1537700770
1343572649,locality,SL,eng,,,,,,x_preferred,Motaso,1537700516
1343572657,locality,SL,eng,,,,,,x_preferred,Mofindo,1537700526
1343572673,locality,SL,eng,,,,,,x_preferred,Belebu,1537700826
1343572703,locality,SL,eng,,,,,,x_preferred,Monjigba,1537700723
1343572709,locality,SL,eng,,,,,,x_preferred,Banguihun,1537700696
1343572723,locality,SL,eng,,,,,,x_preferred,Moselleh,1537700849
1343572743,locality,SL,eng,,,,,,x_preferred,Jagbahun,1537700631
1343572769,locality,SL,eng,,,,,,x_preferred,Mowilim,1537700782
1343572843,locality,SL,eng,,,,,,x_preferred,Bowala,1537700740
1343572877,locality,SL,eng,,,,,,x_preferred,Mendekayima,1537700840
1343572895,locality,SL,eng,,,,,,x_preferred,Gbahama,1537700843
1343572909,locality,SL,eng,,,,,,x_preferred,Gongohun,1537700845
1343572935,locality,SL,eng,,,,,,x_preferred,Gerehun,1537700642
1343572975,locality,SL,eng,,,,,,x_preferred,Mano,1537700826
1343572989,locality,SL,eng,,,,,,x_preferred,Madina,1537700776
1343573011,locality,SL,eng,,,,,,x_preferred,Juring,1537700822
1343573023,locality,SL,eng,,,,,,x_preferred,Yombo,1537700825
